COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,SITUACAO,NOM_TIPO_SEGLOGR,NOM_TITULO_SEGLOGR,NOM_SEGLOGR,NUM_ENDERECO,DSC_MODIFICADOR,NOM_COMP_ELEM1,VAL_COMP_ELEM1,NOM_COMP_ELEM2,VAL_COMP_ELEM2,NOM_COMP_ELEM3,VAL_COMP_ELEM3,NOM_COMP_ELEM4,VAL_COMP_ELEM4,NOM_COMP_ELEM5,VAL_COMP_ELEM5,LATITUDE,LONGITUDE,ALTITUDE,DSC_LOCALIDADE,COD_ESPECIE,CEP
31,40159,5,0,2,SITIO,,GROTA DA PONTE,,SN,,,,,,,,,,,-20.064678305555557,-44.19665330555555,751.0,FUNIL,3,32470000
31,40159,5,0,2,RUA,,DIAMANTE,42.0,,,,,,,,,,,,-20.082338305555556,-44.18000830555555,878.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,DIAMANTE,44.0,,,,,,,,,,,,-20.082573305555556,-44.17981833333333,877.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,DIAMANTE,43.0,,,,,,,,,,,,-20.082621638888888,-44.18001666666667,876.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,DIAMANTE,,SN,,,,,,,,,,,-20.084966666666666,-44.178306638888884,882.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,DIAMANTE,,SN,,,,,,,,,,,-20.08634,-44.17704,911.0,CAPAO,3,32470000
31,40159,5,0,2,RUA,,DIAMANTE,,SN,,,,,,,,,,,-20.082976638888887,-44.179685,872.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,DIAMANTES,,SN,,,,,,,,,,,-20.085049972222222,-44.178216666666664,880.0,CAPAO,3,32470000
31,40159,5,0,2,RUA,,MARIA JOSE SANTANA,960.0,,,,,,,,,,,,-20.07406333333333,-44.18060166666666,808.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,MARIA JOSE SANTANA,1055.0,,,,,,,,,,,,-20.075543305555556,-44.18107497222222,811.0,CAPAO,3,32470000
31,40159,5,0,2,RUA,,MARIA JOSE SANTANA,,SN,,,,,,,,,,,-20.076799972222222,-44.18194663888889,811.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,MARIA JOSE SANTANA,,SN,,,,,,,,,,,-20.07794997222222,-44.18006830555555,848.0,VILA DA SERRA,3,32470000
31,40159,5,0,2,RUA,,DE TERRA,,SN,,,,,,,,,,,-20.083845,-44.179053305555556,871.0,CAPAO,3,32470000
31,40159,5,0,2,RUA,,VILA ONDINA,2062.0,,,,,,,,,,,,-20.07896,-44.18114997222222,848.0,VILA DA SERRA,3,32470000
